0,2584 0 0.0344427245 0 0 0 0 0 0 0 5602.39 2691 89 0 0 0 86 0 0 3
0,2579 0 0.0329585111 0 0 0 0 0 0 0 2468.55 2691 85 0 0 0 85 0 0 0
0,2577 0 0.019790454 0 0 0 0 0 0 0 1438.49 2691 51 0 0 0 50 0 0 1
0,2573 0 0.1632335795 0 0 0 0 0 0 0 8716.53 2691 420 4 0 0 416 0 0 0
0,2570 0 0.0575875486 0 0 0 0 0 0 0 2626.84 2642 148 59 0 0 88 0 0 1
0,2569 -20 0.0443752433 -40.25 0 0 0 0 0 0 2773.382 1133 114 111 0 0 3 0 0 0
0,2566 0 0.1336710834 0 0 0 0 0 0 0 13661.77 2730 343 291 0 0 50 0 0 2
0,2564 0 0.017550702 0 0 0 0 0 0 0 1019.01 2691 45 0 0 0 45 0 0 0
1,2262 -336 0.0256410256 0 0 0 0 0 0 0 568.87 2201 58 0 0 0 57 0 0 1
1,2296 0 0 0 0 0 0 0 0 0 0 2299 0 0 0 0 0 0 0 0
1,2297 0 0.0844579887 0 0 0 0 0 0 0 7349.85 2250 194 0 0 0 185 0 0 8
0,2542 0 0.012588513 0 0 0 0 0 0 0 404.24 2691 32 0 0 0 32 0 0 0
0,2538 0 0.0803782506 0 0 0 0 0 0 0 5360.904 2691 204 104 0 0 100 0 0 0
1,2196 0 0.0227686703 -49 0 0 0 0 0 0 1205.62 2054 50 0 0 0 50 0 0 0
0,2530 0 0.0636363636 0 0 0 0 0 0 0 3538.98 2691 161 3 0 0 157 0 0 1
0,2529 0 0.1945432977 0 0 0 0 0 0 0 11415.95 2691 492 0 0 0 492 0 0 0
1,2316 0 0.1981865285 0 0 0 0 0 0 0 16447.14 2348 459 0 0 0 456 0 0 3
0,2524 -897 0.0003961965 0 0 0 0 0 0 0 11.25 2642 1 0 0 0 0 0 0 1
0,2522 0 0.1015067407 0 0 0 0 0 0 0 14992.44 2691 256 69 0 0 187 0 0 0
0,2517 0 0.0055621772 0 0 0 0 0 0 0 98.66 2642 14 0 0 0 14 0 0 0
1,2360 -225 0.0813559322 0 0 0 0 0 0 0 6314.18 3116.75 192 0 0 0 190 0 0 2
1,2296 0 0 0 0 0 0 0 0 0 0 2397 0 0 0 0 0 0 0 0
0,2506 0 0.0837988827 0 0 0 0 0 0 0 8335.58 2691 210 130 0 0 79 0 0 1
0,2499 0 0.0016006403 0 0 0 0 0 0 0 119.33 2642 4 4 0 0 0 0 0 0
0,2495 0 0.1991983968 0 0 0 0 0 0 0 5214.22 2691 497 413 0 0 54 0 0 30
1,2352 0 0.0990646259 0 0 0 0 0 0 0 6028.75 2446 233 0 0 0 232 0 0 1
0,2494 0 0.1054530874 0 0 0 0 0 0 0 2642.94 2593 263 170 0 0 90 0 0 2
0,2475 0 0.1644444444 0 0 0 0 0 0 0 6283.93 2691 407 125 0 0 282 0 0 0
0,2466 -60 0.1119221411 0 0 0 0 0 0 0 9850.9308 2653 276 101 0 0 175 0 0 0
1,2296 0 0.0326655052 0 0 0 0 0 0 0 1406.55 2299 75 0 0 0 74 0 0 1
1,2370 0 0.0147679325 0 0 0 0 0 0 0 35 2544 35 0 0 0 35 0 0 0
0,2453 -936 0.1320831635 0 0 0 0 0 0 0 4648.66 2691 324 47 0 0 275 0 0 2
1,2203 0 0.1579664094 0 0 0 0 0 0 0 14791.69 2250 348 0 0 0 345 0 0 3
0,2452 -190 0.0420065253 -49 0 0 0 0 0 0 1981.75 2342 103 16 0 0 81 0 0 6
0,2451 0 0.1334149327 0 0 0 0 0 0 0 8455.03 2691 327 52 0 0 275 0 0 0
0,2447 -576 0.1005312628 0 0 0 0 0 0 0 3627.12 2691 246 167 0 0 78 0 0 1
0,2445 -936 0.0319018405 0 0 0 0 0 0 0 3301 2691 78 66 0 0 11 0 0 1
0,2444 0 0.017594108 -49 0 0 0 0 0 0 1710.76 2642 43 0 0 0 43 0 0 0
0,2443 0 0 0 0 0 0 0 0 0 0 2691 0 0 0 0 0 0 0 0
1,2329 0 0.022327179 0 0 0 0 0 0 0 2118.59 1822 52 46 0 0 5 0 0 1
0,2433 0 0.0571311139 0 0 0 0 0 0 0 14591.63 2593 139 0 0 0 138 0 0 1
0,2432 0 0.0115131579 0 0 0 0 0 0 0 651.05 2145 28 0 0 0 27 0 0 1
0,2430 0 0.0004115226 0 0 0 0 0 0 0 48 2054 1 0 0 0 0 0 1 0
0,2430 0 0.1016460905 0 0 0 0 0 0 0 3432.6 2740 247 196 0 0 49 0 2 0
0,2426 0 0.0519373454 0 0 0 0 0 0 0 3522.37 2691 126 119 0 0 7 0 0 0
1,2059 0 0 0 0 0 0 0 0 0 0 1956 0 0 0 0 0 0 0 0
0,2424 0 0.0313531353 0 0 0 0 0 0 0 1173.76 1907 76 18 0 0 51 0 1 6
0,2418 0 0.0028949545 0 0 0 0 0 0 0 81.97 1858 7 4 0 0 3 0 0 0
0,2418 0 0.0020678246 0 0 -49 0 0 0 0 103.64 1907 5 5 0 0 0 0 0 0
0,2410 0 0.0531120332 0 0 0 0 0 0 0 18982.43 2691 128 53 0 0 73 0 0 2
0,2405 0 0.1405405405 0 0 0 0 0 0 0 3284.8 2642 338 257 0 0 81 0 0 0
0,2404 0 0.0020798669 0 0 0 0 0 0 0 246.67 2691 5 2 0 0 2 0 0 1
1,2205 0 0.0004535147 0 0 0 0 0 0 0 0 2397 1 0 0 0 1 0 0 0
0,2397 0 0.2302878598 0 0 0 0 0 0 0 6070.91 2981 552 418 0 0 134 0 0 0
0,2397 -200 0.0654985398 0 0 0 0 0 0 0 4437.76 2791 157 0 0 0 155 0 0 2
1,2071 0 0.0033800097 0 0 0 0 0 0 0 37.75 2054 7 0 0 0 6 0 0 1
1,2233 0 0.2051052396 0 0 0 0 0 0 0 18385.99 2397 458 274 0 0 182 0 0 1
0,2396 0 0.0496661102 0 0 0 0 0 0 0 2074.68 2740 119 93 0 0 26 0 0 0
0,2396 0 0.0479966611 0 0 0 0 0 0 0 1042.06 2691 115 20 0 0 95 0 0 0
0,2396 0 0.0375626043 0 0 0 0 0 0 0 1248.79 2691 90 32 0 0 58 0 0 0
0,2395 0 0.0150313152 0 0 0 0 0 0 0 820.78 2691 36 24 0 0 10 0 0 2
0,2395 0 0.1344467641 0 0 0 0 0 0 0 13570.43 2740 322 99 0 0 222 0 0 1
0,2391 0 0.095775826 0 0 0 0 0 0 0 4438.69 2740 229 1 0 0 225 0 0 3
1,2352 0 0.0153061224 0 0 0 0 0 0 0 590.68 2593 36 8 0 0 26 0 0 2
0,2384 0 0.0130033557 0 0 0 0 0 0 0 930.36 2535 31 10 0 0 21 0 0 0
1,2020 0 0.001980198 0 0 0 0 0 0 0 0 2103 4 0 0 0 4 0 0 0
0,2376 0 0.1430976431 0 0 0 0 0 0 0 4768.5 2691 340 0 0 0 338 0 0 2
0,2376 0 0.0016835017 0 0 0 0 0 0 0 56.17 1858 4 0 0 0 4 0 0 0
1,2226 0 0 0 0 0 0 0 0 0 0 2446 0 0 0 0 0 0 0 0
0,2369 0 0.0616293795 0 968 0 0 0 0 0 2784.95 2740 146 9 10 0 127 0 0 0
1,2258 0 0.0243578388 0 0 0 0 0 0 0 1392.59 2495 55 0 0 0 55 0 0 0
0,2366 0 0.0008453085 0 0 0 0 0 0 0 17 2691 2 0 0 0 2 0 0 0
0,2363 0 0.024121879 0 0 0 0 0 0 0 981.17 2691 57 0 0 0 57 0 0 0
0,2362 0 0.0787468247 0 0 0 0 0 0 0 6015.47 2691 186 106 0 0 79 0 0 1
0,2362 -816 0.0867908552 0 0 0 0 0 0 0 2809.47 2691 205 0 0 0 205 0 0 0
0,2360 0 0.0241525424 0 0 0 0 0 0 0 668.89 2769 57 35 0 0 22 0 0 0
0,2356 0 0.0407470289 0 0 0 0 0 0 0 7774.77 2691 96 72 0 0 23 0 0 1
0,2356 0 0.0776740238 -1499.67 0 0 0 0 0 0 7572.854 2691 183 37 0 0 145 0 0 1
0,2354 0 0.1121495327 0 0 0 0 0 0 0 3240.81 2691 264 13 0 0 251 0 0 0
1,2233 0 0.0358262427 0 0 0 0 0 0 0 2707.509 2534 80 0 0 0 78 0 0 2
1,2310 0 0.0004329004 0 0 0 0 0 0 0 27.5 2544 1 1 0 0 0 0 0 0
0,2347 -936 0.0988495952 0 0 0 0 0 0 0 10292.738 2691 232 1 0 0 229 0 0 2
1,2094 -140 0.0009551098 0 0 0 0 0 0 0 67.8 1264 2 0 0 0 1 0 0 1
0,2341 0 0.0516873131 0 0 0 0 0 0 0 2473.52 2691 121 45 0 0 76 0 0 0
0,2339 0 0.067122702 0 0 0 0 0 0 0 4012.74 2652 157 0 0 0 157 0 0 0
0,2335 0 0.0381156317 0 0 0 0 0 0 0 1735.41 2740 89 56 0 0 32 0 0 1
1,2032 0 0.2613188976 0 0 0 0 0 0 0 25635.35 2250 531 219 0 0 310 0 0 2
0,2333 0 0.1624517788 0 0 0 0 0 0 0 11936.152 2691 379 269 0 0 110 0 0 0
0,2328 -576 0.0339347079 0 0 0 0 0 0 0 2269.69 2691 79 3 0 0 75 0 0 1
0,2328 0 0.0902061856 0 0 0 0 0 0 0 10836.37 2691 210 11 0 0 198 0 0 1
0,2327 0 0.0739149119 0 0 0 0 0 0 0 5905.31 2603 172 157 0 0 15 0 0 0
1,2055 0 0.0345498783 0 0 0 0 0 0 0 965.87 2420 71 8 0 0 63 0 0 0
0,2321 0 0.0525635502 0 0 0 0 0 0 0 4483.54 2691 122 106 0 0 16 0 0 0
1,1976 0 0 0 0 0 0 0 0 0 0 2103 0 0 0 0 0 0 0 0
0,2319 0 0 0 0 0 0 0 0 0 0 2691 0 0 0 0 0 0 0 0
1,1989 -162.5 0.0236299648 0 0 0 0 0 0 0 1396.85 2865 47 47 0 0 0 0 0 0
0,2317 0 0.0228744066 0 0 0 0 0 0 0 782.84 2691 53 0 0 0 52 0 0 1
1,2058 0 0.3624878523 0 0 0 0 0 0 0 38562.13 2250 746 492 0 0 254 0 0 0
0,2314 -40 0.1158167675 0 0 0 0 0 0 0 3341.72 2731 268 145 0 0 123 0 0 0
0,2312 0 0.0402249135 0 0 0 0 0 0 0 3359.7748 2691 93 93 0 0 0 0 0 0
0,2312 0 0.0423875433 0 0 0 0 0 0 0 2126.8 2691 98 0 0 0 98 0 0 0
1,1959 0 0.0035732517 0 0 0 0 0 0 0 65 1809 7 0 0 0 6 0 0 1
1,2209 -480 0.0280669986 0 0 0 0 0 0 0 1072.5 2544 62 10 0 0 50 0 0 2
0,2299 -576 0.1213571118 0 0 0 0 0 0 0 3272.9 2691 279 180 0 0 97 0 0 2
0,2284 0 0 0 0 0 0 0 0 0 0 2691 0 0 0 0 0 0 0 0
0,2279 -936 0.0157964019 0 0 0 0 0 0 0 250 2691 36 0 0 0 36 0 0 0
0,2278 0 0.024143986 0 0 0 0 0 0 0 1565.32 2691 55 1 0 0 54 0 0 0
0,2276 -576 0.1753075571 0 0 0 0 0 0 0 16557.82 2574 399 81 0 0 304 0 0 14
1,2013 0 0.2687531048 0 0 0 0 0 0 0 18835.72 2299 541 184 0 0 356 0 0 1
1,1996 0 0.1728456914 0 0 0 0 0 0 0 1281.75 2250 345 8 0 0 337 0 0 0
0,2256 -340 0.115248227 0 0 0 0 0 0 0 5457.5 2910 260 95 0 0 164 0 0 1
1,2049 0 0.0136652025 0 0 0 0 0 0 0 885 1172 28 3 0 0 25 0 0 0
1,2005 -180 0.2653366584 0 0 0 0 0 0 0 23300.05 2389 532 150 0 0 371 0 0 11
0,2250 0 0.0902222222 0 0 0 0 0 0 0 12755.6 2691 203 0 0 0 202 0 0 1
0,2250 0 0.0653333333 0 0 0 0 0 0 0 1304.25 2691 147 48 0 0 99 0 0 0
0,2248 0 0.0364768683 0 0 0 0 0 0 0 1212.78 2740 82 0 0 0 82 0 0 0
0,2247 0 0.0120160214 0 0 0 0 0 0 0 11454.2425 2691 27 27 0 0 0 0 0 0
0,2244 -180 0.0579322638 0 0 0 0 0 0 0 2547.48 2781 130 0 0 0 128 0 0 2
0,2244 -200 0.055258467 0 0 0 0 0 0 0 1279.74 2791 124 0 0 0 123 0 0 1
0,2244 0 0.7731729055 0 0 0 0 0 0 0 17902.54 2691 1735 0 0 0 1725 0 0 10
1,1997 -544 0.1627441162 0 0 0 0 0 0 0 9921.434 2250 325 0 0 0 323 0 0 2
0,2242 -39 0.049955397 0 0 0 0 0 132 0 3618.5 753 112 0 0 0 106 3 0 3
0,2237 0 0.0675011176 0 0 0 0 0 0 0 1558.87 2691 151 0 0 0 151 0 0 0
0,2237 0 0.0978989718 0 0 0 0 0 0 0 3580 2691 219 0 0 0 219 0 0 0
0,2235 0 0.0281879195 0 0 0 0 0 0 0 1460.75 2740 63 30 0 0 33 0 0 0
0,2235 0 0.0004474273 0 0 0 0 0 0 0 68.83 1368 1 0 0 0 0 0 1 0
0,2229 0 0.0506953791 0 0 0 0 0 0 0 3338.85 2691 113 84 0 0 29 0 0 0
1,1885 0 0.0885941645 0 0 0 0 0 0 0 6208.4 2103 167 139 0 0 28 0 0 0
0,2228 0 0.1898563734 0 0 0 0 0 0 0 8929.61 2691 423 185 0 0 237 0 0 1
1,2048 0 0.0112304688 0 0 0 0 0 0 0 221.82 2397 23 0 0 0 23 0 0 0
0,2226 0 0.0395327942 0 0 0 0 0 0 0 1650.54 2691 88 0 0 0 88 0 0 0
0,2226 0 0.0615453729 0 0 0 0 0 0 0 3041.65 2544 137 78 0 0 57 0 2 0
0,2225 0 0.1748314607 0 0 0 0 0 0 0 3723.4 2691 389 99 0 0 290 0 0 0
0,2222 0 0.0171017102 0 0 0 0 0 0 0 1514.76 2348 38 34 0 0 4 0 0 0
1,2222 0 0.004050405 0 0 0 0 0 0 0 200.87 2691 9 5 0 0 4 0 0 0
1,1908 0 0.0120545073 -49 0 0 0 0 0 0 1280.41 2103 23 0 0 0 23 0 0 0
1,1950 0 0.0035897436 0 0 0 0 0 0 0 32 2152 7 0 0 0 7 0 0 0
0,2214 0 0.1418247516 0 0 0 0 0 0 0 9297.53 2691 314 239 0 0 75 0 0 0
0,2213 0 0.1382738364 0 0 0 0 0 0 0 4435.42 2652 306 0 0 0 306 0 0 0
0,2207 0 0.3529678296 -1048.39 0 0 0 0 0 0 9410.84 2340 779 0 0 0 778 0 0 1
0,2206 0 0 0 0 0 0 0 0 0 0 2642 0 0 0 0 0 0 0 0
0,2206 0 0 0 0 0 0 0 0 0 0 2402 0 0 0 0 0 0 0 0
1,2097 0 0 0 0 0 0 0 0 0 0 2005 0 0 0 0 0 0 0 0
0,2205 0 0.0653061224 0 0 0 0 0 0 0 2141.46 2691 144 0 0 0 144 0 0 0
0,2202 -50 0.0499545867 0 0 0 0 0 0 0 1207.85 2741 110 0 0 0 110 0 0 0
0,2202 0 0.0517711172 0 0 0 0 0 0 0 1648 2691 114 0 0 0 113 0 0 1
0,2202 -936 0.1353315168 0 0 0 0 0 0 0 5265.83 2691 298 0 0 0 296 0 0 2
0,2200 -576 0.0227272727 0 0 0 0 0 0 0 404.86 2613 50 0 0 0 50 0 0 0
0,2200 0 0.0540909091 0 0 0 0 0 0 0 2171.57 2642 119 0 0 0 117 0 0 2
0,2198 0 0.0518653321 0 0 0 0 0 0 0 2691.75 2691 114 106 0 0 7 0 0 1
0,2198 0 0.0268425842 0 0 0 0 0 0 0 1792.23 2691 59 30 0 0 29 0 0 0
0,2193 0 0.1445508436 0 0 0 0 0 0 0 7823.81 2642 317 250 0 0 67 0 0 0
0,2192 0 0.0666058394 0 0 0 0 0 0 0 2295 2691 146 28 0 0 118 0 0 0
0,2188 0 0.0077696527 0 0 0 0 0 0 0 261.28 2652 17 6 0 0 10 0 0 1
0,2184 0 0.0695970696 0 0 0 0 0 0 0 2957.02 2691 152 143 0 0 9 0 0 0
0,2184 0 0.1620879121 0 0 0 0 0 0 0 13270.7 2691 354 315 0 0 39 0 0 0
0,2180 0 0.0825688073 0 0 0 0 0 0 0 4710.01 2691 180 66 0 0 111 0 0 3
1,1988 0 0.041750503 0 0 0 0 0 0 0 4455.03 2348 83 3 0 0 77 0 0 3
0,2179 -340 0.113813676 0 0 0 0 0 0 0 5590.14 2812 248 0 0 0 246 0 0 2
0,2178 0 0.0922865014 0 0 0 0 0 0 0 5252.57 2691 201 197 0 0 4 0 0 0
0,2173 0 0.1242521859 0 0 0 0 0 0 0 4166.08 2750 270 0 0 0 269 0 0 1
1,1960 0 0.0020408163 0 0 0 0 0 0 0 385 2299 4 0 0 0 2 0 0 2
0,2171 0 0.0732381391 0 0 0 0 0 0 0 1991.9 2691 159 113 0 0 44 0 0 2
1,1958 0 0.017875383 -49 0 0 0 0 0 0 135 2299 35 0 0 0 35 0 0 0
1,2096 0 0.0190839695 0 0 0 0 0 0 0 779.65 2544 40 21 0 0 18 0 0 1
0,2165 0 0.145034642 0 0 0 0 0 0 0 2964.15 2593 314 241 0 0 73 0 0 0
0,2165 0 0.0415704388 0 0 0 0 0 0 0 3221.59 2691 90 51 0 0 38 0 0 1
0,2163 0 0.1100323625 0 0 0 0 0 0 0 9603.44 2691 238 58 0 0 180 0 0 0
1,2046 0 0.0210166178 -49 0 0 0 0 0 0 743.68 2201 43 24 0 0 19 0 0 0
0,2160 0 0.1064814815 0 0 0 0 0 0 0 139 1368 230 1 0 0 229 0 0 0
0,2159 0 0.1315423807 0 0 0 0 0 0 0 27108.57 2495 284 240 0 0 44 0 0 0
0,2158 0 0.0653382762 -1796.5 0 0 0 0 0 0 6639.03 2299 141 25 0 0 113 0 0 3
0,2157 0 0.0741770978 0 0 0 0 0 0 0 8790.99 2603 160 132 0 0 26 0 0 2
1,2121 0 0.1376709099 -99 0 0 0 0 0 0 37361.54 2397 292 125 0 0 159 0 0 8
0,2153 0 0.0004644682 0 0 0 0 0 0 0 0 2691 1 0 0 0 1 0 0 0
0,2152 0 0.1338289963 0 0 0 0 0 0 0 11202.68 2691 288 194 0 0 91 0 0 3
1,1933 0 0.0884635282 0 0 0 0 0 0 0 3442.31 2250 171 27 0 0 144 0 0 0
0,2152 0 0.3596654275 -1054 0 0 0 0 0 0 20981.74 2691 774 326 0 0 446 0 0 2
0,2149 0 0.0688692415 0 0 0 0 0 0 0 3239.79 2564 148 126 0 0 22 0 0 0
0,2145 -816 0.0834498834 0 0 0 0 0 0 0 4445.5 2691 179 5 0 0 174 0 0 0
0,2144 0 0.0536380597 0 0 0 0 0 0 0 7272.07 2691 115 90 0 0 25 0 0 0
1,1784 -20 0.043161435 0 0 0 0 0 0 0 1850.72 2015 77 1 0 0 74 0 0 2
0,2138 0 0.0028063611 0 0 0 0 0 0 0 34 2642 6 0 0 0 4 0 0 2
0,2137 0 0.1581656528 0 0 0 0 0 0 0 5454.4 2642 338 268 0 0 70 0 0 0
1,1987 0 0.0493205838 0 0 0 0 0 0 0 2077.36 2446 98 0 0 0 95 0 0 3
0,2132 0 0.0750469043 0 0 0 0 0 0 0 3473.72 2691 160 83 0 0 76 0 0 1
1,1962 0 0.1391437309 0 0 0 0 0 0 0 5587.26 2397 273 23 0 0 249 0 0 1
0,2130 0 0 0 0 0 0 0 0 0 0 2740 0 0 0 0 0 0 0 0
1,1834 0 0.4492911668 -840 0 0 0 0 0 0 49465.37 2103 824 678 0 0 144 0 0 2
0,2124 0 0.1012241055 0 0 0 0 0 0 0 360 2495 215 0 0 0 215 0 0 0
1,2020 0 0.0940594059 0 0 0 0 0 0 0 5785 2495 190 166 0 0 22 0 0 1
1,1758 0 0.039817975 0 0 0 0 0 0 0 1419.86 2103 70 0 0 0 69 0 0 1
0,2117 0 0.0033065659 0 0 0 0 0 0 0 262.73 1613 7 7 0 0 0 0 0 0
0,2111 -360 0.4528659403 -292 0 0 0 0 0 0 18084.356 2822 956 0 0 0 942 0 0 14
0,2101 0 0.1394574012 -58.2 0 0 0 0 0 0 7452.05 2740 293 170 0 0 122 0 0 1
0,2099 0 0.0481181515 0 0 0 0 0 0 0 2243.5 2691 101 0 0 0 100 0 0 1
1,1824 0 0.0586622807 0 0 0 0 0 0 0 2459.71 2250 107 62 0 0 45 0 0 0
0,2096 0 0.1245229008 0 0 0 0 0 0 0 8890.35 2691 261 70 0 0 191 0 0 0
0,2096 0 0.0978053435 0 0 0 0 0 0 0 6409.91 2642 205 93 0 0 111 0 0 1
0,2095 0 0.0119331742 0 0 0 0 0 0 0 1343 2642 25 8 0 0 16 0 0 1
1,1853 0 0.2018348624 -63 0 0 0 0 0 0 13486.29 2299 374 0 0 0 368 0 0 6
1,2076 0 0.0337186898 0 0 0 0 0 0 0 1881.57 2564 70 0 0 0 69 0 0 1
1,1991 0 0.0642893019 0 0 0 0 0 0 0 5938.12 2446 128 0 0 0 128 0 0 0
1,1736 0 0 -49 0 0 0 0 0 0 0 2054 0 0 0 0 0 0 0 0
0,2089 0 0.0023934897 0 0 0 0 0 0 0 0 2740 5 0 0 0 3 0 2 0
0,2089 -936 0.0780277645 0 0 0 0 0 0 0 2763.27 2691 163 78 0 0 85 0 0 0
1,2053 0 0.1003409644 0 0 0 0 0 0 0 2755.35 2642 206 0 0 0 206 0 0 0
0,2088 0 0.0004789272 0 0 0 0 0 0 0 4.95 2691 1 0 0 0 1 0 0 0
0,2087 0 0.0689985625 0 0 0 0 0 0 0 7304.27 2691 144 31 0 0 113 0 0 0
0,2087 -40 0.1825586967 0 0 0 0 0 0 0 5028.84 2731 381 0 0 0 378 0 0 3
0,2087 0 0.036415908 0 0 0 0 0 0 0 1416.31 2691 76 0 0 0 75 0 0 1
0,2086 -594 0.0618408437 0 0 0 0 0 0 0 7571.348 3498 129 121 0 0 8 0 0 0
1,1737 0 0.0276338515 0 0 0 0 0 0 0 527 2103 48 45 0 0 3 0 0 0
0,2079 0 0.4410774411 0 0 0 0 0 0 0 13177.26 3391 917 2 0 0 913 0 0 2
0,2079 0 0.2481962482 0 0 0 0 0 0 0 6038.3 2691 516 25 0 0 490 0 0 1
1,1809 0 0 -49 0 0 0 0 0 0 0 2103 0 0 0 0 0 0 0 0
1,1913 0 0.0402509148 0 0 0 0 0 0 0 2662.16 2397 77 0 0 0 77 0 0 0
0,2075 -420 0.0342168675 0 0 0 0 0 0 0 1114.77 2515 71 67 0 0 3 0 0 1
0,2069 0 0.0024166264 0 0 0 0 0 0 0 109 2691 5 5 0 0 0 0 0 0
0,2069 0 0.0444659256 0 0 0 0 0 0 0 1579.1 2691 92 68 0 0 24 0 0 0
0,2068 0 0.0710831721 0 0 0 0 0 0 0 2752.79 2642 147 144 0 0 3 0 0 0
0,2067 0 0.0628930818 0 0 0 0 0 0 0 6000.95 2613 130 121 0 0 8 0 0 1
0,2065 -90 0.2382566586 0 0 0 0 0 13 0 5849.3 2781 492 402 0 0 89 1 0 0
0,2064 0 0 0 0 0 0 0 0 0 0 2740 0 0 0 0 0 0 0 0
1,1711 0 0.0713033314 0 0 0 0 0 0 0 2860.63 2103 122 0 0 0 122 0 0 0
1,1754 0 0.0011402509 0 0 0 0 0 0 0 7 2005 2 2 0 0 0 0 0 0
0,2062 0 0.0344325897 0 0 0 0 0 0 0 1009.43 2691 71 0 0 0 69 0 0 2
1,1753 0 0.2783799201 -49 0 0 0 0 0 0 19340.55 2201 488 108 0 0 379 0 0 1
0,2061 0 0.0426977196 0 0 0 0 0 0 0 4244.92 2740 88 59 0 0 26 0 0 3
1,1906 0 0.0120671563 0 0 0 0 0 0 0 0 2152 23 0 0 0 19 0 3 1
0,2059 0 0.0267119961 0 0 0 0 0 0 0 2914.31 2544 55 54 0 0 1 0 0 0
0,2058 0 0.0383867833 0 0 0 0 0 0 0 2496.82 2691 79 79 0 0 0 0 0 0
0,2054 -594 0.070593963 0 0 0 0 0 0 0 1275.66 3559.25 145 49 0 0 94 0 0 2
0,2053 0 0.0150998539 0 0 0 0 0 0 0 1381 2740 31 1 0 0 30 0 0 0
1,1887 0 0.0169581346 0 0 0 0 0 0 0 1724.44 2397 32 0 0 0 32 0 0 0
0,2051 0 0.0229156509 0 0 0 0 0 0 0 331.47 2691 47 6 0 0 41 0 0 0
1,1748 0 0.2356979405 0 0 0 0 0 0 0 26909.22 2201 412 305 0 0 106 0 0 1
0,2051 0 0.0199902487 0 0 0 0 0 0 0 1902.5 2223 41 22 0 0 19 0 0 0
0,2048 0 0.05859375 0 0 0 0 0 0 0 1708.74 2691 120 101 0 0 17 0 0 2
0,2048 0 0.3208007813 0 0 0 0 0 0 0 19432.93 2691 657 608 0 0 49 0 0 0
0,2048 -20 0.0903320313 0 0 0 0 0 0 0 3446.17 2711 185 0 0 0 185 0 0 0
0,2048 0 0.1220703125 0 0 0 0 0 0 0 4388.18 2691 250 3 0 0 246 0 0 1
0,2048 0 0.3930664063 0 0 0 0 0 0 0 15969.29 2691 805 688 0 0 117 0 0 0
0,2047 0 0.1162677088 0 0 0 0 0 0 0 5754.92 2691 238 0 0 0 236 0 0 2
0,2047 0 0.0464093796 0 0 0 0 0 0 0 1372.17 2691 95 73 0 0 21 0 0 1
1,1843 0 0.0032555616 -49 0 0 0 0 0 0 1140 2348 6 0 0 0 6 0 0 0
1,1846 0 0 -49 0 0 0 0 0 0 0 2348 0 0 0 0 0 0 0 0
0,2044 0 0.1834637965 0 0 0 0 0 0 0 9279.09 2691 375 0 0 0 375 0 0 0
0,2044 0 0.0587084149 0 0 0 0 0 0 0 4462.76 2348 120 13 0 0 101 0 0 6
0,2044 0 0.0807240705 0 0 0 0 0 0 0 3645.33 2402 165 136 0 0 25 0 2 2
0,2041 0 0.0798628123 0 0 0 0 0 0 0 3078.92 2740 163 143 0 0 19 0 0 1
1,2037 0 0.0117820324 0 0 0 0 0 0 0 894.03 2691 24 0 0 0 24 0 0 0
0,2039 0 0.0671897989 0 0 -49 0 0 36 0 1790.01 2299 137 29 0 0 91 2 15 0
0,2039 0 0.1034820991 0 0 0 0 0 0 0 4207.41 3363.75 211 0 0 0 211 0 0 0
1,1793 0 0.1282766313 0 0 0 0 0 0 0 6990.06 2348 230 184 0 0 46 0 0 0
0,2031 0 0.0123092073 0 0 0 0 0 0 0 830.51 2691 25 11 0 0 14 0 0 0
1,1852 0 0 -49 0 0 0 0 0 0 0 2348 0 0 0 0 0 0 0 0
1,1782 0 0.4304152637 0 0 0 0 0 0 0 22907.57 2299 767 36 0 0 717 0 0 14
1,1838 0 0.0587595212 0 0 0 0 0 0 0 3467.75 2152 108 0 0 0 107 0 0 1
0,2030 0 0.0857142857 0 0 0 0 0 0 0 6391.08 2691 174 0 0 0 172 0 0 2
0,2027 0 0.0044400592 0 0 0 0 0 0 0 82.33 2691 9 0 0 0 9 0 0 0
0,2027 0 0.0009866798 0 0 0 0 0 0 0 23 2642 2 0 0 0 2 0 0 0
0,2027 0 0.0325604341 0 0 0 0 0 0 0 1090 2642 66 0 0 0 66 0 0 0
0,2027 0 0.0962012827 0 0 0 0 0 0 0 7390.17 2691 195 0 0 0 194 0 0 1
0,2026 0 0.0335636723 0 0 0 0 0 0 0 431.97 2691 68 45 0 0 23 0 0 0
1,1984 0 0.0342741935 0 0 0 0 0 0 0 1534.99 2593 68 18 0 0 48 0 0 2
0,2026 0 0.102171767 0 0 0 0 0 0 0 5016.37 2691 207 113 0 0 94 0 0 0
0,2026 0 0.1500493583 0 0 0 0 0 0 0 5314.53 2642 304 253 0 0 51 0 0 0
1,1779 0 0.0831928049 0 0 0 0 0 0 0 196 2299 148 0 0 0 148 0 0 0
1,1794 0 0.1321070234 0 0 0 0 0 0 0 7724.29 2152 237 0 0 0 231 0 0 6
0,2025 0 0.1224691358 0 0 0 0 0 0 0 4668.13 2691 248 0 0 0 248 0 0 0
0,2024 0 0.0212450593 0 0 0 0 0 0 0 766.836 2691 43 34 0 0 8 0 0 1
